algorithm,instance_id,size,power_pressure_class,repetition,checkpoint_s,best_result_time_s,solution_count,makespan,rpd,has_solution,hit_bks,within_0_1pct,within_1pct,beats_or_ties_naive,strictly_beats_naive
2PGA,n0020_i02,20,low,1,60.0,0.0002558999985922128,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,1,120.0,0.0002558999985922128,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,1,150.0,0.0002558999985922128,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,2,1.0,0.00024649999977555126,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,2,5.0,0.00024649999977555126,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,2,15.0,0.00024649999977555126,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,2,30.0,0.00024649999977555126,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,2,60.0,0.00024649999977555126,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,2,120.0,0.00024649999977555126,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,2,150.0,0.00024649999977555126,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,3,1.0,0.00024480000138282776,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,3,5.0,0.00024480000138282776,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,3,15.0,0.00024480000138282776,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,3,30.0,0.00024480000138282776,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,3,60.0,0.00024480000138282776,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,3,120.0,0.00024480000138282776,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,3,150.0,0.00024480000138282776,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,4,1.0,0.00032210000790655613,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,4,5.0,0.00032210000790655613,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,4,15.0,0.00032210000790655613,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,4,30.0,0.00032210000790655613,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,4,60.0,0.00032210000790655613,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,4,120.0,0.00032210000790655613,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,4,150.0,0.00032210000790655613,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,5,1.0,0.0002523000002838671,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,5,5.0,0.0002523000002838671,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,5,15.0,0.0002523000002838671,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,5,30.0,0.0002523000002838671,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,5,60.0,0.0002523000002838671,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,5,120.0,0.0002523000002838671,1,83.49083195052657,0.0,True,True,True,True,True,False
2PGA,n0020_i02,20,low,5,150.0,0.0002523000002838671,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,1,1.0,0.00020369999947433826,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,1,5.0,0.00020369999947433826,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,1,15.0,0.00020369999947433826,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,1,30.0,0.00020369999947433826,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,1,60.0,0.00020369999947433826,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,1,120.0,0.00020369999947433826,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,1,150.0,0.00020369999947433826,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,2,1.0,0.00020330000006651971,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,2,5.0,0.00020330000006651971,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,2,15.0,0.00020330000006651971,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,2,30.0,0.00020330000006651971,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,2,60.0,0.00020330000006651971,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,2,120.0,0.00020330000006651971,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,2,150.0,0.00020330000006651971,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,3,1.0,0.000221800000872463,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,3,5.0,0.000221800000872463,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,3,15.0,0.000221800000872463,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,3,30.0,0.000221800000872463,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,3,60.0,0.000221800000872463,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,3,120.0,0.000221800000872463,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,3,150.0,0.000221800000872463,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,4,1.0,0.00020880000010947697,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,4,5.0,0.00020880000010947697,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,4,15.0,0.00020880000010947697,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,4,30.0,0.00020880000010947697,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,4,60.0,0.00020880000010947697,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,4,120.0,0.00020880000010947697,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,4,150.0,0.00020880000010947697,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,5,1.0,0.00012210000022605527,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,5,5.0,0.00012210000022605527,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,5,15.0,0.00012210000022605527,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,5,30.0,0.00012210000022605527,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,5,60.0,0.00012210000022605527,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,5,120.0,0.00012210000022605527,1,83.49083195052657,0.0,True,True,True,True,True,False
ACO,n0020_i02,20,low,5,150.0,0.00012210000022605527,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,1,1.0,0.00018860003910958767,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,1,5.0,0.00018860003910958767,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,1,15.0,0.00018860003910958767,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,1,30.0,0.00018860003910958767,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,1,60.0,0.00018860003910958767,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,1,120.0,0.00018860003910958767,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,1,150.0,0.00018860003910958767,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,2,1.0,0.0001894999877549708,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,2,5.0,0.0001894999877549708,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,2,15.0,0.0001894999877549708,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,2,30.0,0.0001894999877549708,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,2,60.0,0.0001894999877549708,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,2,120.0,0.0001894999877549708,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,2,150.0,0.0001894999877549708,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,3,1.0,0.00025749998167157173,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,3,5.0,0.00025749998167157173,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,3,15.0,0.00025749998167157173,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,3,30.0,0.00025749998167157173,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,3,60.0,0.00025749998167157173,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,3,120.0,0.00025749998167157173,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,3,150.0,0.00025749998167157173,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,4,1.0,0.00019219995010644197,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,4,5.0,0.00019219995010644197,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,4,15.0,0.00019219995010644197,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,4,30.0,0.00019219995010644197,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,4,60.0,0.00019219995010644197,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,4,120.0,0.00019219995010644197,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,4,150.0,0.00019219995010644197,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,5,1.0,0.00018880004063248634,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,5,5.0,0.00018880004063248634,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,5,15.0,0.00018880004063248634,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,5,30.0,0.00018880004063248634,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,5,60.0,0.00018880004063248634,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,5,120.0,0.00018880004063248634,1,83.49083195052657,0.0,True,True,True,True,True,False
BRKGA-R-LS,n0020_i02,20,low,5,150.0,0.00018880004063248634,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,1,1.0,0.0003955999854952097,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,1,5.0,0.0003955999854952097,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,1,15.0,0.0003955999854952097,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,1,30.0,0.0003955999854952097,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,1,60.0,0.0003955999854952097,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,1,120.0,0.0003955999854952097,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,1,150.0,0.0003955999854952097,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,2,1.0,0.0004059000057168305,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,2,5.0,0.0004059000057168305,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,2,15.0,0.0004059000057168305,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,2,30.0,0.0004059000057168305,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,2,60.0,0.0004059000057168305,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,2,120.0,0.0004059000057168305,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,2,150.0,0.0004059000057168305,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,3,1.0,0.00040989997796714306,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,3,5.0,0.00040989997796714306,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,3,15.0,0.00040989997796714306,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,3,30.0,0.00040989997796714306,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,3,60.0,0.00040989997796714306,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,3,120.0,0.00040989997796714306,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,3,150.0,0.00040989997796714306,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,4,1.0,0.00040259998058900237,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,4,5.0,0.00040259998058900237,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,4,15.0,0.00040259998058900237,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,4,30.0,0.00040259998058900237,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,4,60.0,0.00040259998058900237,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,4,120.0,0.00040259998058900237,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,4,150.0,0.00040259998058900237,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,5,1.0,0.00040259992238134146,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,5,5.0,0.00040259992238134146,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,5,15.0,0.00040259992238134146,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,5,30.0,0.00040259992238134146,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,5,60.0,0.00040259992238134146,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,5,120.0,0.00040259992238134146,1,83.49083195052657,0.0,True,True,True,True,True,False
GA,n0020_i02,20,low,5,150.0,0.00040259992238134146,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,1,1.0,0.000340400030836463,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,1,5.0,0.000340400030836463,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,1,15.0,0.000340400030836463,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,1,30.0,0.000340400030836463,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,1,60.0,0.000340400030836463,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,1,120.0,0.000340400030836463,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,1,150.0,0.000340400030836463,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,2,1.0,0.0006345000001601875,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,2,5.0,0.0006345000001601875,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,2,15.0,0.0006345000001601875,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,2,30.0,0.0006345000001601875,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,2,60.0,0.0006345000001601875,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,2,120.0,0.0006345000001601875,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,2,150.0,0.0006345000001601875,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,3,1.0,0.0008364999666810036,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,3,5.0,0.0008364999666810036,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,3,15.0,0.0008364999666810036,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,3,30.0,0.0008364999666810036,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,3,60.0,0.0008364999666810036,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,3,120.0,0.0008364999666810036,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,3,150.0,0.0008364999666810036,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,4,1.0,0.0005828000139445066,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,4,5.0,0.0005828000139445066,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,4,15.0,0.0005828000139445066,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,4,30.0,0.0005828000139445066,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,4,60.0,0.0005828000139445066,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,4,120.0,0.0005828000139445066,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,4,150.0,0.0005828000139445066,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,5,1.0,0.0006069999653846025,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,5,5.0,0.0006069999653846025,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,5,15.0,0.0006069999653846025,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,5,30.0,0.0006069999653846025,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,5,60.0,0.0006069999653846025,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,5,120.0,0.0006069999653846025,1,83.49083195052657,0.0,True,True,True,True,True,False
HPSO,n0020_i02,20,low,5,150.0,0.0006069999653846025,1,83.49083195052657,0.0,True,True,True,True,True,False
