algorithm,size,evaluation_budget,observations,solution_available_rate_pct,arpd,median_rpd,q1_rpd,q3_rpd,iqr_rpd,std_rpd,bks_hits,bks_hit_rate_pct,within_0_1pct_observations,within_0_1pct_rate_pct,within_1pct_observations,within_1pct_rate_pct,beats_or_ties_naive_rate_pct,strictly_beats_naive_rate_pct,eligible_runs_total,coverage_rate_pct
2PGA,500,34,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,50,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,75,30,100.0,0.9272738265390678,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5052267251035952,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,111,30,100.0,0.927134850848229,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5053323128084681,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,164,30,100.0,0.927134850848229,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5053323128084681,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,242,30,100.0,0.927134850848229,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5053323128084681,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,358,30,100.0,0.9270895167037694,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5053625035168593,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,530,30,100.0,0.9270131554314444,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5054134161927022,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,785,30,100.0,0.9267107597705507,0.7492447475281732,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.5047580060366694,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,1162,30,100.0,0.9236385229397912,0.748631004068345,0.5969100212858447,0.9204212735058727,0.32351125222002797,0.49908339657143563,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,1719,30,100.0,0.9199886684138422,0.7399744789599243,0.5969100212858447,0.91766409941368,0.3207540781278353,0.49809913062704175,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
2PGA,500,2545,30,100.0,0.9199886684138422,0.7399744789599243,0.5969100212858447,0.91766409941368,0.3207540781278353,0.49809913062704175,0,0.0,0,0.0,25,83.33333333333334,100.0,100.0,30,100.0
